Ticker,Date,Score,Pattern,Momentum,Fundamental,RS,MACD,Signal,Hist,RSI,ATR,StopLoss,TakeProfit,RevenueGrowth
4556.TWO,2026-06-04,75,35,30,10,0,1.13,1.3,-0.17,66.9,2.0,39.45,49.45,18.5
6996.TWO,2026-06-04,70,35,25,10,0,4.54,4.73,-0.19,62.2,6.96,181.08,215.88,15.3
8415.TWO,2026-06-04,70,40,20,10,0,0.2,0.27,-0.06,50.5,0.69,34.02,37.47,12.5
6257.TW,2026-06-04,65,20,20,10,15,10.3,11.84,-1.54,56.7,12.96,202.08,266.88,13.0
4440.TW,2026-06-04,65,35,15,15,0,0.04,0.06,-0.02,42.3,0.35,17.55,19.3,29.8
3265.TWO,2026-06-04,65,30,20,15,0,5.11,5.29,-0.18,58.4,10.04,172.92,223.12,20.7
3413.TW,2026-06-04,60,30,20,10,0,4.02,4.12,-0.11,53.6,12.21,297.58,358.63,14.2
3717.TW,2026-06-04,60,35,20,5,0,0.25,0.28,-0.03,54.3,1.15,20.55,26.3,3.3
6229.TWO,2026-06-04,60,35,15,10,0,0.33,0.49,-0.16,50.8,1.04,25.12,30.32,11.6
3555.TWO,2026-06-04,60,25,20,15,0,0.3,0.86,-0.56,61.7,15.11,202.78,278.33,4201.7
3004.TW,2026-06-04,55,20,20,15,0,2.26,2.94,-0.68,53.8,7.64,111.72,149.92,28.7
9960.TWO,2026-06-04,55,35,15,5,0,0.23,0.46,-0.24,35.8,1.14,29.77,35.47,2.8
4766.TW,2026-06-04,50,25,20,5,0,3.56,4.66,-1.1,52.5,11.86,350.28,409.58,5.1
2380.TW,2026-06-04,50,30,10,10,0,0.02,0.03,-0.01,39.1,0.2,5.56,6.56,12.2
7704.TWO,2026-06-04,45,30,10,5,0,0.43,1.13,-0.7,34.6,3.33,54.74,71.39,9.5
7556.TWO,2026-06-04,45,25,10,10,0,4.77,6.58,-1.81,46.5,15.61,245.28,323.33,10.8
