Ticker,ROI(%)
1459.TW,-5.39
1714.TW,7.2
2241.TW,30.46
2337.TW,25.72
2344.TW,290.86
2441.TW,21.11
2535.TW,7.79
2633.TW,3.05
3711.TW,41.39
8070.TW,-9.21
8131.TW,32.23
2887Z1.TW,4.92
2916.TWO,4.44
4950.TWO,4.13
6021.TWO,9.65
6026.TWO,1.83
6654.TWO,9.94
6721.TWO,-1.64
8077.TWO,0.65
8924.TWO,24.25
