Ticker,ROI(%)
1210.TW,7.89
1465.TW,-0.0
2302.TW,81.72
2414.TW,23.94
2537.TW,3.93
2816.TW,5.34
2845.TW,2.06
2881.TW,45.73
2882.TW,32.77
2883.TW,36.69
2890.TW,38.72
3617.TW,-5.26
8341.TW,-6.64
2887E.TW,1.95
2887F.TW,1.7
6592A.TW,-0.07
4111.TWO,-0.83
6154.TWO,2.95
6432.TWO,27.26
6603.TWO,-18.55
