Ticker,ROI(%)
1232.TW,3.46
1303.TW,43.23
1730.TW,-0.5
2248.TW,9.7
2459.TW,2.68
2527.TW,32.56
2537.TW,7.44
2634.TW,25.34
2816.TW,-1.49
4439.TW,31.51
4736.TW,-5.77
5515.TW,5.47
9942.TW,-2.13
9944.TW,-0.83
2887E.TW,1.42
2887F.TW,2.78
3479.TWO,15.96
3685.TWO,-0.16
4207.TWO,8.3
4541.TWO,22.5
6023.TWO,-1.45
6195.TWO,-5.23
8383.TWO,63.42
8415.TWO,8.7
