Ticker,Date,Score,Pattern,Momentum,Fundamental,RS,MACD,Signal,Hist,RSI,ATR,StopLoss,TakeProfit,RevenueGrowth
2476.TW,2026-05-22,80,25,25,15,15,3.61,4.35,-0.74,60.0,6.86,107.28,141.58,31.7
3550.TW,2026-05-22,80,40,20,15,5,0.33,0.41,-0.09,51.8,1.41,18.93,25.98,21.6
6136.TW,2026-05-22,75,40,20,15,0,0.05,0.06,-0.01,54.5,0.57,24.61,27.46,28.5
2465.TW,2026-05-22,75,25,20,15,15,4.2,4.87,-0.67,54.7,5.82,74.26,103.36,96.6
4749.TWO,2026-05-22,75,35,25,15,0,36.3,36.76,-0.45,60.5,84.07,1001.86,1422.21,29.9
8039.TW,2026-05-22,75,30,25,5,15,2.73,3.07,-0.33,60.8,10.14,130.72,181.42,8.5
3290.TWO,2026-05-22,75,40,20,15,0,0.05,0.11,-0.06,54.2,1.85,44.55,53.8,83.7
2887I.TW,2026-05-22,75,40,20,15,0,0.0,0.0,-0.0,54.5,0.02,9.36,9.46,165.9
3645.TW,2026-05-22,75,30,25,5,15,4.44,4.81,-0.37,61.4,8.29,92.42,133.87,1.6
4720.TW,2026-05-22,75,35,20,5,15,0.88,1.35,-0.48,51.6,1.65,22.5,30.75,2.8
6015.TWO,2026-05-22,75,40,20,15,0,0.43,0.51,-0.08,58.5,0.79,14.07,18.02,139.1
2379.TW,2026-05-22,70,40,25,5,0,12.31,12.32,-0.02,61.1,25.21,527.58,653.63,4.0
3709.TWO,2026-05-22,70,35,20,15,0,2.77,3.01,-0.24,54.1,5.34,77.52,104.22,33.9
6121.TWO,2026-05-22,70,35,25,10,0,5.97,6.25,-0.29,63.5,10.79,358.42,412.37,10.9
6134.TWO,2026-05-22,70,35,20,15,0,0.02,0.12,-0.1,56.2,1.65,28.55,36.8,49.8
4987.TWO,2026-05-21,70,35,25,10,0,0.09,0.1,-0.01,60.0,0.1,81.4,81.9,11.8
3556.TWO,2026-05-22,70,30,25,15,0,1.16,1.35,-0.18,61.6,2.33,50.04,61.69,23.1
4510.TWO,2026-05-22,70,40,15,15,0,0.76,0.77,-0.01,44.5,2.27,45.06,56.41,42.8
3390.TWO,2026-05-22,70,35,30,5,0,0.83,0.85,-0.03,66.4,1.49,25.67,33.12,8.3
2493.TW,2026-05-22,70,35,25,5,5,2.92,3.13,-0.21,60.6,8.14,121.22,161.92,1.2
2417.TW,2026-05-22,70,35,10,10,15,2.08,2.51,-0.43,48.2,3.17,44.56,60.41,17.0
7721.TW,2026-05-22,70,35,15,15,5,0.42,0.89,-0.47,53.3,4.24,71.52,92.72,20.1
2882B.TW,2026-05-22,70,35,20,15,0,0.01,0.03,-0.02,50.0,0.37,60.06,61.91,112.9
6951.TW,2026-05-22,70,40,15,15,0,0.28,0.3,-0.02,48.1,1.11,78.78,84.33,21.5
3016.TW,2026-05-22,70,25,25,5,15,11.51,12.64,-1.13,63.8,9.28,102.44,148.84,9.2
3588.TW,2026-05-22,70,35,20,10,5,1.38,1.69,-0.31,54.4,3.05,57.0,72.25,15.2
1514.TW,2026-05-22,65,35,15,15,0,1.44,1.63,-0.2,52.2,5.64,111.22,139.42,20.6
1423.TW,2026-05-22,65,40,20,5,0,0.08,0.11,-0.03,51.3,0.9,39.1,43.6,10.0
6494.TWO,2026-05-22,65,30,20,15,0,1.15,1.26,-0.11,58.3,2.89,52.22,66.67,35.8
4556.TWO,2026-05-22,65,30,25,10,0,1.94,2.52,-0.58,61.8,3.03,35.04,50.19,18.5
4953.TWO,2026-05-22,65,35,15,15,0,0.15,0.21,-0.06,50.0,3.29,115.42,131.87,28.7
2834.TW,2026-05-22,65,40,15,10,0,0.04,0.08,-0.04,40.9,0.2,15.6,16.6,10.2
1342.TW,2026-05-22,65,35,20,10,0,0.49,0.8,-0.31,51.2,2.02,90.16,100.26,17.8
