Ticker,ROI(%)
2415.TW,6.6
2436.TW,-2.79
3036.TW,34.17
3049.TW,18.28
3702.TW,43.0
5292.TW,45.44
8367.TW,5.62
9917.TW,-0.67
1593.TWO,-2.62
2640.TWO,29.75
2755.TWO,10.93
2937.TWO,-11.86
4538.TWO,4.34
5904.TWO,17.92
6103.TWO,20.02
7718.TWO,2.02
