Ticker,ROI(%)
2207.TW,-3.29
3715.TW,142.94
4943.TW,36.07
6209.TW,65.49
3624.TWO,12.63
4950.TWO,-0.71
6109.TWO,-12.46
6210.TWO,-15.79
6274.TWO,30.23
6548.TWO,15.42
6751.TWO,34.49
