Ticker,Date,Score,Pattern,Momentum,Fundamental,RS,MACD,Signal,Hist,RSI,ATR,StopLoss,TakeProfit,RevenueGrowth
8109.TWO,2026-06-30,70,35,20,15,0,0.46,0.57,-0.11,53.5,4.11,115.28,135.83,20.6
6606.TW,2026-06-30,70,40,20,10,0,0.09,0.17,-0.08,50.8,0.47,23.96,26.31,11.1
1762.TW,2026-06-30,65,35,10,15,5,0.1,0.26,-0.16,38.1,1.52,34.06,41.66,87.2
4127.TWO,2026-06-30,65,30,20,15,0,2.6,3.47,-0.86,57.9,4.82,58.66,82.76,70.0
6170.TWO,2026-06-30,65,40,20,5,0,0.22,0.27,-0.05,50.0,0.81,50.68,54.73,0.7
2542.TW,2026-06-30,65,35,15,15,0,0.29,0.59,-0.31,49.1,1.4,40.25,47.25,1361.1
5607.TW,2026-06-30,65,35,15,15,0,0.14,0.45,-0.32,37.5,1.17,48.66,54.51,35.7
5876.TW,2026-06-30,65,35,20,10,0,0.59,0.59,-0.01,50.5,0.84,41.02,45.22,10.8
2356.TW,2026-06-30,60,25,5,15,15,1.11,2.24,-1.12,38.6,3.2,60.2,76.2,27.6
6509.TWO,2026-06-30,60,40,15,5,0,0.21,0.28,-0.08,49.7,1.63,46.14,54.29,5.3
2377.TW,2026-06-30,60,20,20,5,15,4.52,5.28,-0.75,57.6,5.75,134.5,163.25,5.1
4106.TW,2026-06-30,55,35,15,5,0,0.01,0.05,-0.04,39.5,0.43,22.79,24.94,4.8
2301.TW,2026-06-30,50,25,10,10,5,0.77,2.28,-1.51,49.1,13.36,195.28,262.08,19.2
5871.TW,2026-06-30,50,35,15,0,0,0.59,0.91,-0.32,46.6,3.57,110.36,128.21,0.0
6214.TW,2026-06-30,50,25,10,15,0,0.98,2.29,-1.31,44.5,4.15,125.7,146.45,21.7
6227.TWO,2026-06-30,50,25,10,15,0,0.26,1.99,-1.73,37.5,5.68,110.14,138.54,40.8
3293.TWO,2026-06-30,50,25,15,10,0,2.92,4.02,-1.1,47.1,23.93,741.14,860.79,16.9
8935.TWO,2026-06-30,50,35,10,5,0,0.04,0.31,-0.27,37.7,1.17,18.81,24.66,3.9
3049.TW,2026-06-30,45,35,5,5,0,0.04,0.23,-0.19,39.0,0.85,11.85,16.1,6.4
