Ticker,Date,Score,Pattern,Momentum,Fundamental,RS,MACD,Signal,Hist,RSI,ATR,StopLoss,TakeProfit,RevenueGrowth
2369.TW,2026-06-18,80,40,15,15,10,0.59,0.62,-0.03,41.0,2.29,32.27,43.72,39.6
6579.TW,2026-06-18,80,30,20,15,15,5.95,6.78,-0.84,51.8,7.26,153.48,189.78,23.1
2428.TW,2026-06-18,75,35,20,5,15,22.29,22.31,-0.02,56.9,22.96,270.08,384.88,8.3
2423.TW,2026-06-18,75,30,15,15,15,2.11,2.98,-0.86,40.9,3.51,70.68,88.23,27.5
3229.TW,2026-06-18,75,35,10,15,15,1.25,1.75,-0.5,44.4,3.52,38.71,56.31,45.8
6756.TW,2026-06-18,75,35,20,5,15,1.33,1.44,-0.11,54.6,5.08,93.34,118.74,6.4
5434.TW,2026-06-18,75,35,25,10,5,12.89,12.98,-0.09,60.1,19.32,436.86,533.46,17.6
6695.TW,2026-06-18,75,35,20,5,15,0.91,1.02,-0.11,50.3,3.51,51.38,68.93,4.5
2303.TW,2026-06-18,75,35,20,5,15,9.5,9.96,-0.47,50.6,10.71,124.08,177.63,5.5
2476.TW,2026-06-18,70,30,20,15,5,1.87,2.14,-0.27,53.0,7.29,110.42,146.87,31.7
4111.TWO,2026-06-18,70,40,20,10,0,0.05,0.05,-0.0,58.3,0.25,29.7,30.95,11.6
5285.TW,2026-06-18,70,30,20,5,15,4.88,5.84,-0.96,54.7,5.98,81.74,111.64,1.6
6792.TW,2026-06-18,70,35,20,5,10,1.7,1.89,-0.19,53.0,2.98,64.04,78.94,4.5
2441.TW,2026-06-18,70,25,15,15,15,5.23,6.52,-1.29,43.2,6.93,121.14,155.79,21.2
6690.TWO,2026-06-18,70,35,20,15,0,2.02,2.18,-0.16,58.9,7.5,164.0,201.5,21.0
5474.TWO,2026-06-18,65,40,20,5,0,4.68,4.71,-0.03,55.2,9.61,168.78,216.83,0.4
3088.TWO,2026-06-18,65,30,20,15,0,4.72,5.69,-0.97,54.4,6.82,131.36,165.46,29.6
8016.TW,2026-06-18,65,15,20,15,15,8.67,10.01,-1.34,54.1,12.81,274.88,338.93,23.0
3006.TW,2026-06-18,65,25,10,15,15,3.01,4.98,-1.97,46.7,16.57,204.36,287.21,150.3
2481.TW,2026-06-18,65,25,15,10,15,6.42,7.86,-1.44,48.7,12.29,135.42,196.87,11.4
1809.TW,2026-06-18,65,30,15,5,15,3.47,4.33,-0.86,59.6,4.99,41.42,66.37,2.9
3293.TWO,2026-06-18,65,35,20,10,0,7.82,8.22,-0.4,59.9,26.86,739.28,873.58,16.9
1727.TW,2026-06-18,65,20,20,10,15,2.12,3.14,-1.02,50.2,5.48,83.14,110.54,14.9
2465.TW,2026-06-18,65,30,15,15,5,0.54,1.22,-0.69,47.7,5.53,69.84,97.49,96.6
1612.TW,2026-06-18,65,40,20,5,0,0.42,0.49,-0.07,55.5,1.28,35.74,42.14,7.3
1608.TW,2026-06-18,65,35,15,15,0,0.28,0.4,-0.12,50.5,1.59,31.47,39.42,22.2
5488.TWO,2026-06-18,65,35,15,15,0,0.37,0.49,-0.12,52.1,0.77,10.91,14.76,23.4
6435.TWO,2026-06-18,65,35,25,5,0,16.22,16.26,-0.04,60.5,18.04,281.42,371.62,4.0
5490.TWO,2026-06-18,65,40,20,5,0,0.23,0.28,-0.05,53.1,0.89,27.42,31.87,4.7
3673.TW,2026-06-18,65,20,15,15,15,3.45,4.51,-1.06,49.9,6.34,73.52,105.22,30.5
6719.TW,2026-06-18,65,30,20,0,15,8.03,8.19,-0.16,56.2,12.96,234.58,299.38,0.0
4580.TWO,2026-06-18,65,40,20,5,0,0.04,0.1,-0.07,50.0,1.31,79.88,86.43,6.9
8109.TWO,2026-06-18,60,30,15,15,0,0.34,0.76,-0.41,44.9,4.07,114.86,135.21,20.6
5523.TWO,2026-06-18,60,40,15,5,0,0.03,0.03,-0.01,33.3,0.15,30.15,30.9,0.4
2356.TW,2026-06-18,60,25,5,15,15,3.08,4.49,-1.41,47.0,5.06,57.58,82.88,27.6
1513.TW,2026-06-18,60,35,20,5,0,3.64,3.76,-0.12,58.3,8.43,159.64,201.79,0.7
1773.TW,2026-06-18,60,35,15,10,0,1.31,1.44,-0.13,47.2,6.34,167.32,199.02,10.6
1521.TW,2026-06-18,60,40,10,10,0,0.27,0.36,-0.09,21.2,1.04,24.52,29.72,13.0
2486.TW,2026-06-18,60,25,20,10,5,1.35,3.13,-1.78,54.7,20.86,234.78,339.08,19.9
3479.TWO,2026-06-18,60,30,20,10,0,6.32,7.17,-0.85,51.8,6.14,124.22,154.92,11.0
3707.TWO,2026-06-18,60,30,15,15,0,1.68,1.96,-0.28,43.5,5.74,71.72,100.42,20.2
3537.TWO,2026-06-18,60,30,25,5,0,6.69,6.94,-0.25,62.1,7.76,74.08,112.88,6.6
6506.TWO,2026-06-18,60,35,20,5,0,0.07,0.23,-0.17,50.5,0.64,17.62,20.82,9.8
3211.TWO,2026-06-18,60,25,20,15,0,10.01,11.28,-1.27,50.0,27.21,381.58,517.63,41.5
6411.TWO,2026-06-18,60,35,15,10,0,2.88,3.07,-0.19,45.8,6.22,94.06,125.16,12.8
6770.TW,2026-06-18,60,25,10,15,10,1.58,2.51,-0.93,35.0,5.38,63.44,90.34,22.1
4967.TW,2026-06-18,60,25,20,15,0,1.56,3.31,-1.75,51.1,17.14,244.22,329.92,69.1
4766.TW,2026-06-18,60,35,20,5,0,1.43,1.89,-0.46,58.9,12.29,347.42,408.87,5.1
