Ticker,Date,Score,Pattern,Momentum,Fundamental,RS,MACD,Signal,Hist,RSI,ATR,StopLoss,TakeProfit,RevenueGrowth
8033.TW,2026-01-21,75,35,15,10,15,3.26,3.72,-0.46,58.3,7.79,138.42,177.37,15.1
2887Z1.TW,2026-01-21,70,40,15,15,0,0.03,0.05,-0.02,46.7,0.11,16.28,16.83,78.0
2486.TW,2026-01-21,65,35,20,5,5,0.1,0.11,-0.01,50.2,3.33,87.34,103.99,6.1
3349.TWO,2026-01-21,65,35,15,15,0,0.47,0.84,-0.37,42.6,1.04,27.92,33.12,39.0
6426.TW,2026-01-21,65,25,10,15,15,0.58,1.28,-0.7,46.2,5.04,84.92,110.12,79.0
3441.TWO,2026-01-21,60,30,15,15,0,0.01,0.13,-0.12,43.8,0.97,35.06,39.91,31.3
2884.TW,2026-01-21,60,40,15,5,0,0.13,0.21,-0.08,43.9,0.48,32.39,34.79,7.7
4131.TWO,2026-01-21,60,30,15,15,0,0.45,0.74,-0.29,32.1,1.43,37.19,44.34,234.9
7714.TWO,2026-01-21,50,30,20,0,0,5.52,5.64,-0.12,54.0,10.46,152.08,204.38,0.0
6624.TWO,2026-01-21,50,35,10,5,0,1.57,2.06,-0.49,43.8,2.97,58.76,73.61,1.3
3030.TW,2026-01-21,45,15,10,15,5,0.66,1.8,-1.14,37.4,6.5,167.0,199.5,27.2
6291.TWO,2026-01-21,45,20,10,15,0,0.12,1.72,-1.6,40.4,8.79,169.42,213.37,27.1
3310.TWO,2026-01-21,30,15,10,5,0,0.36,1.5,-1.14,24.9,2.4,73.1,85.1,9.8
