Ticker,ROI(%)
3033.TW,33.47
3504.TW,12.28
6579.TW,26.19
6598.TW,3.7
6756.TW,4.39
3088.TWO,72.35
3162.TWO,23.43
3219.TWO,0.93
4554.TWO,-1.29
6210.TWO,-4.92
6229.TWO,9.57
6259.TWO,-18.57
7704.TWO,22.0
8415.TWO,-1.5
