Ticker,Date,Score,Pattern,Momentum,Fundamental,RS,MACD,Signal,Hist,RSI,ATR,StopLoss,TakeProfit,RevenueGrowth
2441.TW,2026-07-01,90,30,30,15,15,5.31,5.9,-0.59,65.8,7.29,123.42,159.87,21.2
3004.TW,2026-07-01,80,35,20,15,10,2.1,2.44,-0.35,57.3,5.57,126.36,154.21,28.7
2891C.TW,2026-07-01,80,40,30,10,0,0.09,0.12,-0.03,66.7,0.12,62.46,63.06,18.9
2221.TWO,2026-07-01,75,40,25,10,0,1.72,1.79,-0.07,63.8,3.11,42.08,57.63,14.8
1809.TW,2026-07-01,70,30,20,5,15,2.49,3.02,-0.53,56.9,3.86,47.48,66.78,2.9
2356.TW,2026-07-01,70,30,10,15,15,1.07,2.0,-0.93,52.6,2.99,60.92,75.87,27.6
1514.TW,2026-07-01,70,35,20,15,0,0.23,0.57,-0.34,61.0,4.86,115.78,140.08,25.3
3264.TWO,2026-07-01,70,30,25,15,0,2.33,2.54,-0.22,60.9,14.7,202.6,276.1,24.0
3033.TW,2026-07-01,65,35,15,10,5,0.7,1.07,-0.37,47.2,1.7,46.4,54.9,19.6
1762.TW,2026-07-01,65,35,10,15,5,0.08,0.23,-0.15,39.5,1.43,33.94,41.09,87.2
2395.TW,2026-07-01,65,15,25,10,15,5.8,7.54,-1.74,62.4,19.75,463.5,562.25,17.5
3520.TWO,2026-07-01,65,35,15,15,0,0.14,0.26,-0.13,45.2,0.76,15.73,19.53,26.7
6606.TW,2026-07-01,65,40,15,10,0,0.09,0.15,-0.07,48.4,0.48,23.94,26.34,11.1
8163.TW,2026-07-01,65,30,15,5,15,1.52,2.24,-0.72,49.2,2.59,36.12,49.07,9.9
3071.TWO,2026-07-01,65,35,15,15,0,0.08,0.37,-0.29,44.4,1.4,28.95,35.95,30.7
6115.TW,2026-07-01,65,40,20,5,0,0.11,0.2,-0.09,50.0,0.55,47.3,50.05,3.4
6170.TWO,2026-07-01,65,40,20,5,0,0.21,0.26,-0.05,52.5,0.81,50.68,54.73,0.7
4580.TWO,2026-07-01,65,35,25,5,0,0.04,0.04,-0.0,63.6,1.37,79.96,86.81,6.9
3628.TWO,2026-07-01,65,35,20,10,0,0.56,0.85,-0.28,51.4,2.95,66.9,81.65,15.2
4711.TWO,2026-07-01,65,40,20,5,0,0.02,0.09,-0.07,55.1,0.5,16.2,18.7,5.7
4127.TWO,2026-07-01,65,30,20,15,0,2.64,3.3,-0.66,54.6,4.36,60.58,82.38,70.0
4207.TWO,2026-07-01,65,40,20,5,0,0.08,0.14,-0.06,54.1,0.23,19.04,20.19,2.9
7556.TWO,2026-07-01,65,35,20,10,0,1.98,2.18,-0.19,61.5,11.04,264.42,319.62,10.8
8121.TWO,2026-07-01,60,25,25,10,0,3.16,3.52,-0.36,61.3,4.11,42.58,63.13,18.6
6016.TWO,2026-07-01,60,35,10,15,0,0.54,1.04,-0.5,54.7,1.11,25.88,31.43,3222.5
4995.TWO,2026-07-01,60,35,15,10,0,0.18,0.4,-0.22,46.7,0.7,43.3,46.8,10.6
3048.TW,2026-07-01,60,25,10,10,15,0.75,2.57,-1.82,34.8,3.79,58.12,77.07,17.2
2850.TW,2026-07-01,60,30,20,10,0,2.66,3.25,-0.59,52.7,3.85,134.3,153.55,11.2
2471.TW,2026-07-01,60,35,15,10,0,0.02,0.23,-0.21,45.6,0.93,50.54,55.19,14.1
2546.TW,2026-07-01,60,35,20,5,0,1.73,1.95,-0.22,59.6,2.39,89.82,101.77,8.6
6190.TWO,2026-07-01,60,30,20,10,0,1.23,1.28,-0.05,57.6,3.64,76.82,95.02,10.1
6579.TW,2026-07-01,60,25,15,15,5,1.79,3.57,-1.79,46.9,5.48,145.54,172.94,23.1
6005.TW,2026-07-01,60,30,10,15,5,0.69,1.3,-0.6,45.6,1.21,35.23,41.28,100.8
2301.TW,2026-07-01,55,25,15,10,5,0.98,2.02,-1.03,53.3,12.82,193.86,257.96,19.2
2459.TW,2026-07-01,55,35,15,5,0,0.12,0.27,-0.14,44.8,0.92,62.36,66.96,6.4
6015.TWO,2026-07-01,55,35,5,15,0,0.05,0.38,-0.32,44.8,0.71,16.08,19.63,386.3
6282.TW,2026-07-01,55,30,10,15,0,0.12,0.78,-0.66,49.4,3.36,51.48,68.28,20.5
4555.TW,2026-07-01,55,35,15,5,0,0.02,0.26,-0.24,58.5,2.26,44.28,55.58,7.1
3231.TW,2026-07-01,55,25,15,15,0,1.2,2.44,-1.24,51.6,5.68,148.14,176.54,144.3
2420.TW,2026-07-01,55,35,15,5,0,0.1,0.41,-0.31,42.9,2.03,56.84,66.99,0.8
3511.TWO,2026-07-01,55,35,15,5,0,0.44,0.64,-0.2,54.5,1.26,21.48,27.78,1.1
3675.TWO,2026-07-01,55,25,25,5,0,20.48,21.82,-1.34,66.1,28.11,336.28,476.83,9.5
6227.TWO,2026-07-01,50,25,10,15,0,0.06,1.61,-1.54,43.4,5.07,109.36,134.71,40.8
5228.TWO,2026-07-01,50,20,15,15,0,2.96,4.49,-1.53,49.4,6.22,58.06,89.16,48.2
6214.TW,2026-07-01,50,25,10,15,0,0.8,1.99,-1.19,39.0,4.14,122.72,143.42,21.7
6278.TW,2026-07-01,50,20,20,5,5,0.67,1.6,-0.93,60.3,10.89,185.22,239.67,1.1
2353.TW,2026-07-01,45,30,5,10,0,0.16,0.84,-0.67,38.4,1.68,28.74,37.14,18.1
5864.TWO,2026-07-01,45,30,15,0,0,2.1,3.04,-0.95,56.0,2.34,41.47,53.17,0.0
2324.TW,2026-07-01,40,30,5,5,0,0.11,0.77,-0.66,39.3,1.69,31.22,39.67,1.1
3537.TWO,2026-07-01,40,25,10,5,0,3.22,4.78,-1.56,47.6,6.33,65.14,96.79,6.6
6432.TWO,2026-07-01,40,20,15,5,0,4.66,5.77,-1.11,50.2,6.89,62.32,96.77,2.3
