Ticker,Date,Score,Pattern,Momentum,Fundamental,RS,MACD,Signal,Hist,RSI,ATR,StopLoss,TakeProfit,RevenueGrowth
6133.TW,2026-01-14,85,40,20,10,15,0.6,0.69,-0.09,52.4,0.91,20.23,24.78,11.7
2887.TW,2026-01-14,80,40,20,15,5,0.39,0.41,-0.02,58.1,0.39,20.47,22.42,78.0
2880.TW,2026-01-14,75,40,20,10,5,0.39,0.41,-0.02,55.0,0.61,31.18,34.23,14.4
1785.TWO,2026-01-14,65,35,15,15,0,0.69,1.08,-0.39,31.9,2.65,59.0,72.25,36.9
3441.TWO,2026-01-14,65,35,15,15,0,0.12,0.31,-0.19,39.5,1.06,35.43,40.73,31.3
6136.TW,2026-01-14,60,30,15,15,0,0.05,0.07,-0.03,47.7,0.32,23.66,25.26,43.4
3490.TWO,2026-01-14,60,40,15,5,0,0.21,0.24,-0.03,48.9,0.98,23.84,28.74,7.8
3581.TWO,2026-01-14,60,30,20,10,0,1.64,1.67,-0.03,52.4,4.06,65.28,85.58,18.4
4442.TWO,2026-01-14,60,35,10,15,0,0.14,0.33,-0.19,42.7,1.46,56.68,63.98,40.0
6823.TWO,2026-01-14,55,30,10,15,0,0.05,0.66,-0.61,36.3,4.17,73.36,94.21,102.7
3229.TW,2026-01-14,55,20,10,10,15,1.13,1.65,-0.51,46.2,1.65,22.75,31.0,13.3
6664.TWO,2026-01-14,50,20,25,5,0,5.13,6.61,-1.48,60.2,10.89,277.22,331.67,2.1
8432.TWO,2026-01-14,50,30,15,5,0,0.03,0.37,-0.34,37.9,1.08,54.14,59.54,8.8
8039.TW,2026-01-14,45,25,10,5,5,0.57,1.71,-1.14,41.1,3.69,78.82,97.27,0.7
3310.TWO,2026-01-14,45,25,15,5,0,1.64,3.02,-1.38,27.3,2.6,75.1,88.1,9.8
6967.TWO,2026-01-14,45,30,15,0,0,1.23,1.47,-0.25,44.9,3.16,65.28,81.08,0.0
