Ticker,ROI(%)
2207.TW,-4.84
2327.TW,54.83
2375.TW,11.17
2478.TW,4.86
3715.TW,142.94
4943.TW,31.65
6770.TW,50.89
3357.TWO,1.53
3624.TWO,12.63
3709.TWO,8.69
4950.TWO,2.93
5498.TWO,129.69
6109.TWO,-12.89
6173.TWO,2.12
6274.TWO,30.23
6548.TWO,15.42
6751.TWO,38.89
