Ticker,ROI(%)
2207.TW,-3.98
3715.TW,142.94
4943.TW,36.67
5469.TW,-10.69
6442.TW,143.61
9902.TW,-28.8
4950.TWO,3.14
5511.TWO,10.84
6109.TWO,-12.46
6548.TWO,7.09
6751.TWO,34.49
