Ticker,Date,Score,Pattern,Momentum,Fundamental,RS,MACD,Signal,Hist,RSI,ATR,StopLoss,TakeProfit,RevenueGrowth
2851.TW,2026-04-13,95,40,25,15,15,0.78,0.82,-0.03,61.5,0.57,30.41,33.26,29.9
3209.TW,2026-04-13,85,35,25,10,15,1.57,1.61,-0.04,60.6,1.79,41.72,50.67,18.6
6197.TW,2026-04-13,80,40,15,10,15,4.07,4.17,-0.09,40.5,10.04,159.42,209.62,11.6
1456.TW,2026-04-13,75,40,20,5,10,0.27,0.28,-0.01,52.6,0.8,13.15,17.15,4.3
6951.TW,2026-04-13,75,40,20,15,0,0.47,0.55,-0.08,50.8,0.88,77.54,81.94,26.0
4903.TWO,2026-04-13,75,40,20,15,0,0.98,1.0,-0.02,56.4,3.61,40.98,59.03,40.9
2369.TW,2026-04-13,70,35,10,15,10,0.65,0.75,-0.1,38.5,2.54,26.77,39.47,20.9
3663.TWO,2026-04-13,65,30,20,15,0,1.58,1.82,-0.24,54.6,5.26,63.98,90.28,28.1
3071.TWO,2026-04-13,65,40,20,5,0,0.89,0.93,-0.05,55.7,1.86,26.28,35.58,2.7
8367.TW,2026-04-13,65,35,20,10,0,0.32,0.38,-0.05,58.8,0.45,42.55,44.8,12.9
6435.TWO,2026-04-13,60,30,15,15,0,2.33,3.05,-0.73,47.2,8.07,146.86,187.21,26.8
2436.TW,2026-04-13,60,35,10,10,5,0.83,1.21,-0.38,41.9,3.26,55.08,71.38,10.7
6292.TWO,2026-04-13,60,35,20,5,0,0.89,1.0,-0.11,51.9,2.21,43.08,54.13,5.1
8112.TW,2026-04-13,60,35,10,15,0,0.44,0.6,-0.17,39.6,4.96,70.88,95.68,38.8
2937.TWO,2026-04-13,55,35,15,5,0,0.32,0.48,-0.17,41.5,0.75,43.6,47.35,10.0
6103.TWO,2026-04-13,55,30,10,15,0,0.65,1.38,-0.73,46.9,2.54,38.92,51.62,57.0
9911.TW,2026-04-13,55,35,15,5,0,0.43,0.56,-0.14,46.2,1.5,82.0,89.5,5.4
3481.TW,2026-04-13,50,35,10,5,0,0.09,0.1,-0.01,50.2,1.64,23.02,31.22,5.7
4967.TW,2026-04-13,50,25,10,15,0,1.18,3.17,-1.99,30.6,16.61,186.28,269.33,94.4
6776.TW,2026-04-13,50,35,10,5,0,0.01,0.26,-0.25,32.0,2.32,56.16,67.76,8.9
6290.TWO,2026-04-13,50,30,10,10,0,1.48,1.86,-0.38,44.4,12.04,188.42,248.62,20.0
7718.TWO,2026-04-13,50,35,10,5,0,0.33,0.48,-0.15,35.6,1.46,44.78,52.08,9.3
