Ticker,ROI(%)
2414.TW,23.94
2547.TW,4.18
2618.TW,14.94
2885.TW,20.95
2890.TW,39.19
2892.TW,-0.56
2908.TW,3.99
6901.TW,3.0
8462.TW,7.72
2836A.TW,4.07
5904.TWO,47.34
6432.TWO,27.83
6603.TWO,-8.11
