Ticker,Date,Score,Pattern,Momentum,Fundamental,RS,MACD,Signal,Hist,RSI,ATR,StopLoss,TakeProfit,RevenueGrowth
5880.TW,2026-07-13,70,40,25,5,0,0.38,0.39,-0.0,63.8,0.32,24.56,26.16,8.9
6944.TW,2026-07-13,70,40,15,15,0,11.99,12.05,-0.06,47.7,39.5,966.0,1163.5,54.8
2414.TW,2026-07-13,65,25,25,15,0,1.96,2.13,-0.17,61.6,1.84,60.12,69.32,29.2
2459.TW,2026-07-13,65,40,20,5,0,0.01,0.05,-0.04,54.5,0.69,63.12,66.57,6.4
2849.TW,2026-07-13,65,35,20,10,0,0.15,0.17,-0.02,50.0,0.21,14.23,15.28,17.5
7713.TWO,2026-07-13,60,35,15,10,0,0.15,0.28,-0.13,28.6,0.65,69.3,72.55,13.8
1726.TW,2026-07-13,60,40,15,5,0,0.23,0.25,-0.03,40.7,0.49,77.72,80.17,4.2
8416.TWO,2026-07-13,60,40,15,5,0,0.24,0.29,-0.05,45.5,1.39,168.72,175.67,4.6
8284.TWO,2026-07-13,55,35,15,5,0,0.32,0.43,-0.11,46.8,1.03,59.14,64.29,8.9
6141.TW,2026-07-13,55,35,15,5,0,0.62,0.72,-0.09,56.5,2.21,33.63,44.68,2.7
2535.TW,2026-07-13,55,25,15,15,0,0.88,1.88,-1.01,28.8,2.04,85.22,95.42,55.6
2881.TW,2026-07-13,55,25,15,15,0,3.25,4.39,-1.14,39.6,4.33,118.34,139.99,175.6
4807.TW,2026-07-13,55,30,15,10,0,1.58,2.15,-0.57,43.5,2.28,36.84,48.24,17.0
2324.TW,2026-07-13,50,35,10,5,0,0.09,0.12,-0.03,50.5,1.42,33.81,40.91,1.1
3149.TW,2026-07-13,50,25,10,15,0,2.78,4.49,-1.71,48.2,7.09,78.12,113.57,25.4
2597.TW,2026-07-13,50,30,10,10,0,0.49,1.32,-0.84,37.9,4.11,160.28,180.83,19.1
6166.TW,2026-07-13,50,25,10,15,0,1.79,3.68,-1.88,27.5,8.08,118.34,158.74,28.7
2882.TW,2026-07-13,50,25,10,15,0,1.11,2.41,-1.29,25.8,3.63,89.44,107.59,94.2
1513.TW,2026-07-13,45,25,15,5,0,1.64,2.69,-1.05,35.4,4.12,159.76,180.36,0.7
5426.TWO,2026-07-13,40,30,5,5,0,0.52,1.51,-0.99,23.4,1.99,25.52,35.47,6.1
