Ticker,ROI(%)
2302.TW,-5.62
2327.TW,45.22
2330.TW,21.32
2337.TW,30.45
2344.TW,241.85
2375.TW,14.1
2478.TW,-0.12
2492.TW,23.21
3028.TW,19.04
3711.TW,37.0
5521.TW,40.32
8150.TW,20.4
9902.TW,-24.06
1522A.TW,-1.13
1815.TWO,98.53
3709.TWO,17.36
4950.TWO,2.93
6021.TWO,11.08
6173.TWO,0.43
6432.TWO,16.59
6548.TWO,8.54
8077.TWO,0.65
