Ticker,ROI(%)
1714.TW,-11.65
1720.TW,12.35
2049.TW,15.55
2382.TW,-17.02
2850.TW,-1.69
3138.TW,13.37
3167.TW,12.2
3711.TW,49.64
8438.TW,80.35
9942.TW,-4.18
1312A.TW,-17.75
4533.TWO,39.99
4538.TWO,3.12
5478.TWO,-4.39
6486.TWO,1.21
6996.TWO,-7.8
8424.TWO,1.63
