Ticker,ROI(%)
1341.TW,-10.65
2344.TW,84.52
2527.TW,31.75
2597.TW,16.0
2605.TW,6.55
2634.TW,12.18
3229.TW,97.79
3266.TW,6.54
6464.TW,4.46
6958.TW,0.4
2887F.TW,1.92
5871A.TW,-0.28
2948.TWO,-20.07
3260.TWO,-31.76
4527.TWO,2.62
6245.TWO,-17.71
7708.TWO,-2.27
