Ticker,Date,Score,Pattern,Momentum,Fundamental,RS,MACD,Signal,Hist,RSI,ATR,StopLoss,TakeProfit,RevenueGrowth
3044.TW,2026-06-01,80,30,20,15,15,19.57,19.7,-0.13,57.8,28.43,461.14,603.29,22.4
4540.TW,2026-06-01,80,30,20,15,15,3.15,3.73,-0.57,58.3,5.15,65.1,90.85,67.1
3533.TW,2026-06-01,75,40,15,15,5,45.66,45.68,-0.02,44.5,162.14,2350.72,3161.42,20.1
3550.TW,2026-06-01,75,40,20,15,0,0.18,0.25,-0.07,57.8,1.18,19.09,24.99,21.6
8021.TW,2026-06-01,75,30,15,15,15,18.49,19.42,-0.93,49.1,39.18,385.64,581.54,51.0
2891B.TW,2026-06-01,70,40,20,10,0,0.01,0.03,-0.02,50.0,0.29,63.92,65.37,18.9
3031.TW,2026-06-01,70,30,25,10,5,0.83,0.83,-0.0,60.5,1.73,28.94,37.59,12.7
4111.TWO,2026-06-01,70,40,20,10,0,0.11,0.14,-0.04,51.7,0.3,29.45,30.95,11.6
4721.TWO,2026-06-01,65,35,15,15,0,1.54,1.92,-0.38,41.0,4.29,83.02,104.47,59.1
3023.TW,2026-06-01,60,35,20,5,0,9.14,9.21,-0.07,58.8,12.86,292.28,356.58,1.6
3432.TW,2026-06-01,60,35,10,15,0,0.05,0.24,-0.19,45.0,0.82,17.16,21.26,371.4
2727.TW,2026-06-01,60,35,20,5,0,1.17,1.34,-0.17,51.1,3.29,229.42,245.87,9.5
5351.TWO,2026-06-01,55,35,5,15,0,3.04,3.07,-0.02,53.3,,,,336.2
3717.TW,2026-06-01,55,35,15,5,0,0.2,0.33,-0.12,47.2,1.14,20.12,25.82,3.3
4967.TW,2026-06-01,55,20,20,15,0,4.87,6.09,-1.22,52.4,13.18,262.64,328.54,69.1
6574.TWO,2026-06-01,55,35,5,15,0,3.1,3.28,-0.18,51.2,,,,29.5
3303.TWO,2026-06-01,55,35,15,5,0,0.17,0.34,-0.16,46.1,1.09,47.02,52.47,3.9
6108.TW,2026-06-01,50,35,10,5,0,0.32,0.37,-0.05,45.2,0.8,18.35,22.35,5.2
5443.TWO,2026-06-01,50,35,0,15,0,2.3,2.76,-0.47,48.6,,,,23.6
4556.TWO,2026-06-01,50,30,10,10,0,1.05,1.59,-0.54,35.7,2.1,35.75,46.25,18.5
1711.TW,2026-06-01,45,30,5,5,5,0.06,0.79,-0.73,34.8,2.96,43.43,58.23,5.4
3605.TW,2026-06-01,45,30,10,5,0,1.25,2.05,-0.8,42.9,3.13,72.94,88.59,9.5
6229.TWO,2026-06-01,45,35,0,10,0,0.39,0.63,-0.24,26.5,,,,11.6
6577.TWO,2026-06-01,45,35,5,5,0,0.39,0.4,-0.01,51.9,,,,0.8
3162.TWO,2026-06-01,40,25,10,5,0,2.68,3.77,-1.09,46.4,4.99,76.12,101.07,6.4
8147.TWO,2026-06-01,40,25,0,15,0,4.95,6.26,-1.31,46.2,,,,26.1
5904.TWO,2026-06-01,40,25,5,10,0,6.72,7.89,-1.17,57.1,,,,12.7
6829.TWO,2026-06-01,40,20,5,15,0,4.3,5.67,-1.36,54.0,,,,41.6
6261.TWO,2026-06-01,35,25,5,5,0,6.93,7.78,-0.84,53.2,,,,7.2
9960.TWO,2026-06-01,35,30,0,5,0,0.2,0.76,-0.56,15.5,,,,2.8
5347.TWO,2026-06-01,20,15,0,5,0,5.76,6.97,-1.22,48.3,,,,4.9
