Ticker,ROI(%)
2337.TW,119.8
2347.TW,8.54
2383.TW,30.93
2395.TW,5.54
2471.TW,-12.28
2486.TW,43.36
2489.TW,110.64
2855.TW,-9.93
2887.TW,16.13
3033.TW,-13.86
3189.TW,82.2
4771.TW,-13.53
4904.TW,-2.42
6197.TW,-13.04
6525.TW,-10.06
6655.TW,13.26
6782.TW,0.96
8112.TW,37.88
9911.TW,2.39
9942.TW,-3.22
3234.TWO,67.51
4923.TWO,-4.81
4979.TWO,14.46
5864.TWO,35.84
6016.TWO,2.75
6146.TWO,5.79
6291.TWO,78.57
6435.TWO,7.27
6494.TWO,16.54
6568.TWO,28.55
6703.TWO,3.54
6881.TWO,0.39
7718.TWO,0.98
8147.TWO,17.03
