Ticker,Date,Score,Pattern,Momentum,Fundamental,RS,MACD,Signal,Hist,RSI,ATR,StopLoss,TakeProfit,RevenueGrowth
2887.TW,2026-02-06,90,40,20,15,15,0.62,0.62,-0.0,56.6,0.55,22.25,25.0,78.0
2236.TW,2026-02-06,80,35,25,15,5,0.56,0.82,-0.26,63.6,3.64,106.22,124.42,473.2
2887E.TW,2026-02-06,80,35,30,15,0,0.06,0.07,-0.0,66.7,0.19,49.72,50.67,78.0
2887H.TW,2026-02-06,75,40,20,15,0,0.13,0.17,-0.03,57.1,0.17,39.21,40.06,78.0
6894.TWO,2026-02-06,70,35,20,15,0,3.66,4.14,-0.48,55.0,8.89,215.72,260.17,42.7
2880.TW,2026-02-06,65,35,20,10,0,0.46,0.48,-0.02,56.8,0.61,32.63,35.68,14.4
4577.TWO,2026-02-06,60,35,15,10,0,0.46,0.48,-0.01,44.7,4.29,49.42,70.87,16.6
6134.TWO,2026-02-06,60,25,20,15,0,0.89,1.04,-0.15,50.1,2.13,28.14,38.79,22.0
1268.TWO,2026-02-06,55,35,15,5,0,0.01,0.15,-0.14,42.9,1.57,157.86,165.71,2.5
6693.TWO,2026-02-06,55,30,10,15,0,0.98,1.61,-0.63,44.3,4.26,77.28,98.58,25.6
6624.TWO,2026-02-06,55,35,15,5,0,0.6,1.02,-0.42,52.7,1.67,60.66,69.01,1.3
2851.TW,2026-02-06,50,30,15,5,0,0.11,0.13,-0.02,42.3,0.35,26.3,28.05,0.6
3322.TWO,2026-02-06,50,35,10,5,0,0.04,0.26,-0.22,25.3,0.65,14.25,17.5,9.3
6654.TWO,2026-02-06,50,30,15,5,0,0.37,1.11,-0.73,35.7,2.65,85.0,98.25,8.2
3481.TW,2026-02-06,45,20,5,5,15,0.72,1.36,-0.65,23.5,2.09,17.62,28.07,4.2
3455.TWO,2026-02-06,40,25,10,5,0,0.69,2.11,-1.42,31.7,5.29,99.42,125.87,9.0
6284.TWO,2026-02-06,35,25,10,0,0,0.01,1.15,-1.13,25.6,3.01,76.68,91.73,0.0
