Ticker,ROI(%)
1423.TW,-2.85
2248.TW,-0.71
2488.TW,-0.83
2489.TW,99.63
2834.TW,3.94
2882.TW,14.98
3031.TW,28.56
8112.TW,-16.94
2882A.TW,2.63
2883B.TW,5.02
2887I.TW,0.21
6951.TW,-8.66
4543.TWO,-6.69
6121.TWO,5.26
6465.TWO,-9.6
8109.TWO,24.63
