Ticker,ROI(%)
2347.TW,5.63
2436.TW,3.6
2455.TW,-2.15
2476.TW,35.08
3045.TW,-1.34
6168.TW,0.95
8021.TW,58.23
8039.TW,47.91
2881B.TW,-0.0
2882A.TW,2.46
2883B.TW,5.02
6534.TW,5.77
3171.TWO,33.33
3290.TWO,3.19
3556.TWO,22.45
3587.TWO,49.82
6208.TWO,41.36
6425.TWO,30.23
6548.TWO,32.31
6788.TWO,72.2
6791.TWO,15.81
