Ticker,ROI(%)
1215.TW,6.12
1229.TW,4.81
1470.TW,0.05
1587.TW,28.25
2211.TW,10.66
2838.TW,9.51
2880.TW,5.58
2887.TW,19.93
2890.TW,2.39
4104.TW,4.25
4904.TW,2.59
2067.TWO,55.78
3709.TWO,16.22
4105.TWO,2.98
