Ticker,Date,Score,Pattern,Momentum,Fundamental,RS,MACD,Signal,Hist,RSI,ATR,StopLoss,TakeProfit,RevenueGrowth
2881A.TW,2026-04-15,85,40,30,15,0,0.13,0.14,-0.01,66.7,0.18,63.84,64.74,24.0
6951.TW,2026-04-15,70,35,20,15,0,0.53,0.55,-0.01,54.0,0.81,77.98,82.03,26.0
6016.TWO,2026-04-15,70,40,15,15,0,0.02,0.05,-0.03,49.4,0.43,16.24,18.39,57.4
3663.TWO,2026-04-15,70,35,20,15,0,1.7,1.78,-0.07,53.4,4.23,64.24,85.39,28.1
2369.TW,2026-04-15,65,40,10,15,0,0.72,0.74,-0.02,45.7,2.03,27.34,37.49,20.9
6435.TWO,2026-04-15,65,35,15,15,0,2.62,2.87,-0.25,45.7,7.25,149.0,185.25,26.8
9905.TW,2026-04-15,65,35,25,5,0,0.16,0.16,-0.0,62.3,0.31,20.68,22.23,2.2
1423.TW,2026-04-15,60,30,20,10,0,0.27,0.31,-0.04,54.5,0.68,38.79,42.19,13.9
6788.TWO,2026-04-15,60,30,20,10,0,11.24,11.36,-0.11,53.1,24.46,340.08,462.38,20.0
2937.TWO,2026-04-15,60,40,15,5,0,0.36,0.44,-0.07,39.1,0.71,43.88,47.43,10.0
2855.TW,2026-04-15,60,25,20,15,0,0.4,0.52,-0.12,59.3,0.96,30.93,35.73,115.0
3066.TWO,2026-04-15,55,35,15,5,0,0.71,0.74,-0.03,58.4,1.4,18.65,25.65,2.9
6874.TWO,2026-04-15,55,30,15,10,0,2.82,3.57,-0.75,43.9,3.44,81.72,98.92,17.2
2451.TW,2026-04-15,50,30,5,15,0,0.96,1.27,-0.31,47.8,15.93,216.14,295.79,171.9
6152.TW,2026-04-15,50,35,5,5,5,0.04,0.09,-0.04,46.1,1.3,15.0,21.5,3.6
2640.TWO,2026-04-15,50,25,20,5,0,9.68,10.96,-1.28,59.4,10.54,157.92,210.62,5.8
