Ticker,ROI(%)
1229.TW,7.42
2423.TW,15.67
2546.TW,5.53
4104.TW,2.59
2881C.TW,1.93
2887Z1.TW,5.91
6649.TWO,38.89
8155.TWO,2.55
8358.TWO,232.31
8401.TWO,9.91
