Ticker,ROI(%)
2236.TW,29.57
2423.TW,9.77
2849.TW,-9.27
2884.TW,11.93
2890.TW,2.05
2892.TW,3.7
3257.TW,25.47
6426.TW,26.74
8039.TW,50.82
8463.TW,11.92
2887G.TW,8.8
3162.TWO,43.41
3234.TWO,-15.78
3310.TWO,13.78
3349.TWO,42.91
3441.TWO,15.14
4442.TWO,-4.1
4577.TWO,71.99
6274.TWO,21.7
6588.TWO,53.13
6823.TWO,90.18
8358.TWO,-18.82
