Ticker,Date,Score,Pattern,Momentum,Fundamental,RS,MACD,Signal,Hist,RSI,ATR,StopLoss,TakeProfit,RevenueGrowth
2887.TW,2026-01-06,85,40,30,15,0,0.44,0.46,-0.02,69.1,0.59,19.72,22.67,78.0
3349.TWO,2026-01-06,80,35,30,15,0,1.66,1.9,-0.24,65.2,1.58,28.74,36.64,39.0
2008.TW,2026-01-06,70,40,15,15,0,0.11,0.15,-0.04,46.8,0.36,28.58,30.38,33.9
9955.TW,2026-01-06,70,40,15,15,0,0.19,0.28,-0.09,47.8,1.21,28.48,34.53,32.1
3555.TWO,2026-01-06,65,35,15,15,0,3.51,3.88,-0.37,45.5,5.61,77.98,106.03,767.9
6603.TWO,2026-01-06,65,30,25,10,0,1.43,1.62,-0.19,61.4,1.4,24.95,31.95,18.1
2851.TW,2026-01-06,60,35,20,5,0,0.12,0.14,-0.02,58.5,0.31,25.78,27.33,0.6
6435.TWO,2026-01-06,60,30,20,10,0,0.22,0.33,-0.1,50.0,2.68,109.14,122.54,15.4
3521.TWO,2026-01-06,60,35,10,15,0,0.05,0.22,-0.17,31.7,0.63,12.69,15.84,83.9
2331.TW,2026-01-06,55,35,10,10,0,0.35,0.48,-0.14,30.5,0.83,21.49,25.64,18.9
6967.TWO,2026-01-06,35,25,10,0,0,1.16,2.33,-1.17,35.1,3.35,61.6,78.35,0.0
