Ticker,ROI(%)
1802.TW,8.77
2331.TW,-4.24
2485.TW,65.48
2801.TW,2.34
3441.TWO,15.14
3521.TWO,5.18
3555.TWO,158.45
5212.TWO,7.82
8155.TWO,-24.64
