Ticker,ROI(%)
1417.TW,3.51
1456.TW,-10.39
1720.TW,7.51
2451.TW,38.82
3036.TW,37.98
5292.TW,45.44
6152.TW,31.04
1593.TWO,-2.44
2640.TWO,35.36
2937.TWO,-15.86
6016.TWO,0.41
6103.TWO,20.02
6435.TWO,2.58
7718.TWO,-1.23
8472.TWO,-3.27
