Ticker,ROI(%)
1726.TW,-0.47
2362.TW,-1.8
2377.TW,42.54
2495.TW,16.52
2597.TW,3.16
2704.TW,-3.29
2801.TW,14.73
2881.TW,37.07
2882.TW,28.32
5288.TW,25.89
5607.TW,3.86
5876.TW,-3.3
6282.TW,-11.37
6902.TW,46.17
8487.TW,15.32
3088.TWO,62.29
6570.TWO,29.12
6642.TWO,37.11
7713.TWO,-9.41
8416.TWO,-8.4
