Ticker,ROI(%)
2471.TW,-18.18
3702.TW,33.55
4551.TW,7.12
6438.TW,12.61
8070.TW,-8.56
2640.TWO,28.28
3689.TWO,-5.04
4527.TWO,3.01
5228.TWO,0.78
5340.TWO,-3.18
6023.TWO,-0.47
6530.TWO,21.97
6588.TWO,167.14
8091.TWO,41.55
8421.TWO,-2.23
