Ticker,ROI(%)
1809.TW,0.37
2049.TW,13.72
2382.TW,-10.26
2436.TW,-6.44
2484.TW,15.81
2535.TW,12.0
2855.TW,7.72
2887.TW,22.04
3550.TW,27.56
4540.TW,20.56
4904.TW,9.22
5234.TW,6.13
5434.TW,-4.51
6257.TW,9.63
6451.TW,21.58
6598.TW,-4.47
8081.TW,8.75
1312A.TW,-13.03
3234.TWO,60.73
3264.TWO,43.05
3526.TWO,3.62
3556.TWO,2.26
4533.TWO,42.85
4534.TWO,25.69
5464.TWO,10.25
6016.TWO,1.71
6109.TWO,-24.29
6654.TWO,19.67
7709.TWO,49.05
8091.TWO,9.52
8147.TWO,19.21
8155.TWO,-9.17
8905.TWO,7.02
