Ticker,Date,Score,Pattern,Momentum,Fundamental,RS,MACD,Signal,Hist,RSI,ATR,StopLoss,TakeProfit,RevenueGrowth
2603.TW,2026-09-21,80,35,20,15,10,4.46,4.72,-0.26,54.2,6.82,228.36,262.46,21.6
1240.TWO,2026-09-18,80,40,30,10,0,0.49,0.53,-0.04,68.5,0.44,54.72,56.92,13.2
2103.TW,2026-09-21,75,35,15,15,10,0.28,0.34,-0.05,44.4,1.01,25.78,30.83,30.2
2362.TW,2026-09-21,70,40,20,10,0,0.2,0.29,-0.09,52.4,1.05,46.15,51.4,16.5
2115.TW,2026-09-21,70,40,15,15,0,0.22,0.3,-0.08,47.1,0.41,23.03,25.08,26.3
1303.TW,2026-09-21,65,20,20,15,10,10.54,11.6,-1.06,53.0,13.57,212.36,280.21,27.3
2114.TW,2026-09-21,65,40,20,5,0,0.2,0.21,-0.02,54.5,0.74,88.22,91.92,6.4
1409.TW,2026-09-21,65,40,10,15,0,0.2,0.3,-0.1,42.5,1.05,22.35,27.6,23.2
1301.TW,2026-09-21,65,35,15,5,10,1.24,1.53,-0.28,40.7,2.64,59.92,73.12,4.1
4106.TW,2026-09-21,65,40,15,10,0,0.05,0.07,-0.02,66.7,,,,11.5
1817.TW,2026-09-21,60,35,20,5,0,0.25,0.28,-0.03,55.9,0.23,40.04,41.19,2.9
2421.TW,2026-09-21,60,25,15,10,10,3.83,4.93,-1.1,40.5,7.46,151.58,188.88,16.2
2426.TW,2026-09-21,60,30,15,5,10,5.47,6.46,-0.99,43.9,7.54,84.72,122.42,3.8
2636.TW,2026-09-21,60,40,10,10,0,0.61,0.63,-0.03,60.3,,,,15.9
2816.TW,2026-09-21,60,35,10,15,0,1.17,1.19,-0.01,62.9,,,,29.6
6108.TW,2026-09-21,60,40,5,15,0,0.58,0.67,-0.09,51.6,,,,38.0
6666.TW,2026-09-21,60,40,5,15,0,0.54,0.59,-0.05,56.5,,,,26.3
6712.TWO,2026-09-21,60,40,5,15,0,1.13,1.13,-0.01,53.1,,,,23.1
2887I.TW,2026-09-21,60,40,5,15,0,0.0,0.01,-0.0,50.0,,,,361.8
2395.TW,2026-09-21,60,20,15,15,10,14.19,15.37,-1.18,48.8,29.5,647.0,794.5,46.5
6598.TW,2026-09-21,60,40,5,15,0,0.0,0.02,-0.01,52.9,,,,81.3
2464.TW,2026-09-21,60,20,15,15,10,2.23,4.04,-1.8,53.4,13.07,166.36,231.71,32.6
2615.TW,2026-09-21,55,35,5,15,0,4.64,5.02,-0.39,59.7,,,,23.1
5607.TW,2026-09-21,55,35,5,15,0,0.31,0.61,-0.3,54.4,,,,37.1
2606.TW,2026-09-21,55,35,5,15,0,2.12,2.49,-0.36,58.5,,,,38.5
1731.TW,2026-09-21,55,35,15,5,0,0.01,0.02,-0.01,44.4,0.17,20.56,21.41,7.3
1802.TW,2026-09-21,55,30,5,10,10,0.3,0.41,-0.1,45.8,2.47,55.16,67.51,16.8
1513.TW,2026-09-21,55,30,20,5,0,0.29,0.32,-0.03,51.1,2.89,160.72,175.17,6.0
1608.TW,2026-09-21,55,35,15,5,0,0.23,0.49,-0.26,35.6,0.72,34.41,38.01,9.7
2465.TW,2026-09-21,55,30,10,15,0,0.48,1.46,-0.99,45.7,5.24,81.52,107.72,230.5
6770.TW,2026-09-21,55,35,5,15,0,0.82,0.82,-0.0,56.8,,,,53.3
5371.TWO,2026-09-03,55,35,15,5,0,0.19,0.51,-0.31,0.0,1.69,80.12,88.57,1.8
7713.TWO,2026-09-21,55,35,5,15,0,0.55,0.68,-0.13,50.0,,,,24.2
8070.TW,2026-09-21,55,35,5,15,0,0.1,0.11,-0.0,52.4,,,,29.1
5356.TWO,2026-09-21,55,40,0,15,0,0.09,0.13,-0.04,46.2,,,,27.0
5324.TWO,2026-09-21,55,35,5,15,0,0.02,0.02,-0.0,50.0,,,,38.0
6224.TW,2026-09-21,55,40,10,5,0,5.2,5.29,-0.08,63.9,,,,0.5
4912.TW,2026-09-21,55,35,5,15,0,0.6,1.02,-0.43,51.3,,,,37.7
4576.TW,2026-09-21,55,35,5,15,0,6.28,6.61,-0.33,54.9,,,,50.1
1522A.TW,2026-09-21,55,35,5,15,0,0.26,0.3,-0.05,57.1,,,,54.3
2031.TW,2026-09-21,50,30,15,5,0,0.18,0.36,-0.17,45.4,0.74,43.17,46.87,4.7
9931.TW,2026-09-21,50,35,5,10,0,0.06,0.06,-0.01,56.0,,,,13.2
4111.TWO,2026-09-21,50,40,5,5,0,0.0,0.01,-0.0,52.0,,,,2.0
4554.TWO,2026-09-21,50,35,0,15,0,0.21,0.36,-0.15,30.6,,,,25.7
6506.TWO,2026-09-21,50,35,5,10,0,0.16,0.2,-0.04,52.0,,,,12.9
6195.TWO,2026-09-21,50,40,0,10,0,0.05,0.1,-0.04,41.4,,,,11.8
2491.TW,2026-09-21,50,30,5,5,10,0.49,1.31,-0.81,37.4,2.84,34.37,48.57,4.6
