Ticker,ROI(%)
1419.TW,9.8
1532.TW,-2.06
2597.TW,7.64
2889.TW,17.68
6770.TW,48.83
3581.TWO,42.17
5315.TWO,8.35
6721.TWO,-0.32
8048.TWO,37.96
8083.TWO,-0.33
8908.TWO,3.52
