Ticker,ROI(%)
2423.TW,15.37
2809.TW,2.54
2850.TW,7.01
3231.TW,25.76
3450.TW,2.87
3706.TW,24.89
4104.TW,4.25
4739.TW,0.55
5284.TW,24.92
5469.TW,21.39
2887Z1.TW,6.24
3217.TWO,-12.66
6727.TWO,182.56
8155.TWO,4.25
8358.TWO,203.53
8401.TWO,12.5
