Ticker,Date,Score,Pattern,Momentum,Fundamental,RS,MACD,Signal,Hist,RSI,ATR,StopLoss,TakeProfit,RevenueGrowth
6139.TW,2026-05-07,80,25,25,15,15,29.6,30.67,-1.08,60.4,35.93,649.14,828.79,141.3
6426.TW,2026-05-07,80,25,25,15,15,16.66,17.39,-0.73,60.3,24.25,190.0,311.25,44.0
2923.TW,2026-05-07,75,35,15,15,10,0.86,0.89,-0.03,49.8,1.83,23.34,32.49,261.2
4739.TW,2026-05-07,75,35,20,15,5,2.25,2.43,-0.18,54.5,5.32,82.46,109.06,113.0
8289.TWO,2026-05-07,70,40,20,10,0,2.84,2.9,-0.07,56.8,3.93,44.64,64.29,16.2
8112.TW,2026-05-07,70,35,20,15,0,1.19,1.24,-0.05,51.8,3.99,78.92,98.87,38.8
2887F.TW,2026-05-07,70,40,15,15,0,0.02,0.04,-0.02,40.0,0.19,47.17,48.12,165.9
2702.TW,2026-05-07,65,35,10,5,15,0.63,0.77,-0.14,45.9,0.9,14.1,18.6,2.4
2849.TW,2026-05-07,65,30,20,15,0,0.13,0.14,-0.01,50.0,0.28,13.39,14.79,41.3
6465.TWO,2026-05-07,65,35,15,15,0,1.16,1.55,-0.38,58.8,3.59,42.72,60.67,277.6
6629.TWO,2026-05-07,65,35,15,15,0,1.79,2.09,-0.3,64.4,4.75,109.5,133.25,71.0
5439.TWO,2026-05-07,60,25,20,15,0,22.3,24.06,-1.75,53.6,29.68,347.64,496.04,132.0
2305.TW,2026-05-07,60,35,10,10,5,0.11,0.3,-0.18,40.3,0.99,14.22,19.17,19.7
4527.TWO,2026-05-07,60,40,15,5,0,0.06,0.12,-0.06,44.1,0.55,41.75,44.5,4.3
3339.TWO,2026-05-07,60,30,15,15,0,4.61,5.34,-0.73,50.1,4.92,53.26,77.86,41.2
2347.TW,2026-05-07,60,30,20,10,0,1.55,1.81,-0.26,55.3,2.31,79.28,90.83,11.4
6168.TW,2026-05-07,55,35,10,5,5,0.57,0.69,-0.12,46.0,1.88,23.19,32.59,4.6
2471.TW,2026-05-07,55,30,15,10,0,0.21,0.24,-0.03,33.9,1.12,50.66,56.26,11.5
1449.TW,2026-05-07,55,35,5,15,0,0.06,0.3,-0.24,30.7,0.66,11.78,15.08,28.7
6874.TWO,2026-05-07,55,30,15,10,0,1.15,1.55,-0.41,39.8,3.06,82.58,97.88,17.2
6693.TWO,2026-05-07,55,20,20,15,0,8.48,9.72,-1.24,56.9,10.61,128.78,181.83,32.4
6277.TW,2026-05-07,55,30,20,5,0,1.3,1.6,-0.3,53.5,1.99,67.52,77.47,2.5
6667.TWO,2026-05-07,55,25,15,15,0,3.14,4.36,-1.22,36.9,10.86,246.28,300.58,61.1
2481.TW,2026-05-07,50,30,10,10,0,1.47,2.04,-0.56,45.5,6.5,90.5,123.0,11.3
6792.TW,2026-05-07,50,30,15,5,0,0.11,0.33,-0.22,42.1,1.72,55.26,63.86,0.4
9917.TW,2026-05-07,50,30,15,5,0,0.02,0.4,-0.38,31.2,1.39,110.72,117.67,2.7
4905.TWO,2026-05-07,45,25,10,10,0,0.18,1.47,-1.29,35.2,4.69,70.52,93.97,19.8
