Ticker,ROI(%)
2597.TW,6.46
3090.TW,-5.21
5469.TW,-15.68
6796.TW,20.4
9902.TW,-29.03
2838A.TW,3.05
2887Z1.TW,4.92
2643.TWO,-4.76
4953.TWO,3.81
6109.TWO,-6.68
8077.TWO,0.65
8279.TWO,8.77
8924.TWO,22.59
