Ticker,ROI(%)
2441.TW,23.62
2801.TW,0.52
2880.TW,1.47
4439.TW,18.49
6672.TW,-5.03
8039.TW,50.82
3349.TWO,36.58
3441.TWO,13.74
3521.TWO,7.94
3551.TWO,20.17
4105.TWO,3.67
4442.TWO,-5.53
4577.TWO,71.99
5309.TWO,71.41
6624.TWO,74.05
