Ticker,ROI(%)
2208.TW,52.92
2236.TW,26.45
2382.TW,0.88
2880.TW,7.79
2889.TW,-1.83
3481.TW,67.43
8271.TW,55.28
1268.TWO,1.36
3322.TWO,-1.79
3455.TWO,20.54
6134.TWO,-0.55
6624.TWO,69.33
6654.TWO,16.57
6693.TWO,9.38
6894.TWO,3.21
