Ticker,Date,Score,Pattern,Momentum,Fundamental,RS,MACD,Signal,Hist,RSI,ATR,StopLoss,TakeProfit,RevenueGrowth
2855.TW,2025-12-01,90,40,20,15,15,0.18,0.2,-0.02,51.4,0.52,23.46,26.06,89.6
2302.TW,2025-12-01,85,40,20,10,15,0.09,0.09,-0.01,51.3,0.65,17.55,20.8,11.2
2241.TW,2025-12-01,85,40,20,10,15,0.42,0.52,-0.1,59.1,1.46,34.13,41.43,11.7
2535.TW,2025-12-01,80,40,15,15,10,0.06,0.07,-0.01,47.7,0.94,61.22,65.92,58.8
1714.TW,2025-12-01,75,40,15,10,10,0.0,0.01,-0.01,48.1,0.12,8.04,8.64,17.1
6770.TW,2025-12-01,75,35,20,5,15,1.11,1.48,-0.36,52.4,2.72,28.56,42.16,1.6
2441.TW,2025-12-01,70,30,15,10,15,0.27,0.99,-0.72,38.7,2.86,64.18,78.48,10.1
6026.TWO,2025-12-01,70,40,15,15,0,0.08,0.09,-0.01,46.7,0.16,11.78,12.58,229.0
8131.TW,2025-12-01,70,30,10,15,15,0.78,1.62,-0.84,37.7,3.03,33.84,48.99,26.7
8070.TW,2025-12-01,70,30,15,10,15,0.12,0.23,-0.12,44.0,1.33,42.54,49.19,11.7
3167.TW,2025-12-01,65,25,15,15,10,4.37,5.59,-1.22,53.0,13.54,174.92,242.62,96.1
6021.TWO,2025-12-01,65,35,15,15,0,0.24,0.45,-0.21,39.4,0.69,23.92,27.37,375.1
4417.TWO,2025-12-01,65,40,20,5,0,1.01,1.02,-0.0,53.3,0.99,54.42,59.37,5.5
8924.TWO,2025-12-01,60,40,15,5,0,0.27,0.34,-0.08,37.3,1.26,70.08,76.38,8.1
2337.TW,2025-12-01,60,30,10,5,15,0.73,1.52,-0.78,28.5,2.5,28.85,41.35,5.9
8077.TWO,2025-11-28,60,40,15,5,0,0.18,0.22,-0.05,45.4,0.66,44.68,47.98,2.5
6721.TWO,2025-11-28,60,35,15,10,0,0.07,0.08,-0.01,48.3,0.34,60.92,62.62,11.3
8279.TWO,2025-12-01,55,30,20,5,0,0.21,0.22,-0.01,55.8,2.57,125.86,138.71,1.4
2633.TW,2025-12-01,55,35,15,5,0,0.05,0.07,-0.02,37.7,0.43,27.09,29.24,1.0
6654.TWO,2025-12-01,50,35,10,5,0,1.66,2.07,-0.41,46.0,2.44,80.12,92.32,8.2
3711.TW,2025-12-01,50,15,15,5,15,4.87,5.98,-1.11,47.9,9.43,205.64,252.79,5.3
4950.TWO,2025-12-01,50,30,5,15,0,1.03,1.73,-0.71,27.6,1.5,16.95,24.45,11747.2
2344.TW,2025-12-01,45,15,10,5,15,2.08,3.28,-1.2,41.1,5.07,47.46,72.81,2.1
