Ticker,ROI(%)
1215.TW,6.12
1229.TW,4.81
1773.TW,4.01
2211.TW,10.66
2880.TW,5.58
2885.TW,12.84
2887.TW,19.93
2890.TW,2.39
4104.TW,4.25
4904.TW,2.59
1268.TWO,6.24
2067.TWO,55.78
3709.TWO,16.22
6649.TWO,39.81
