Ticker,Date,Score,Pattern,Momentum,Fundamental,RS,MACD,Signal,Hist,RSI,ATR,StopLoss,TakeProfit,RevenueGrowth
3441.TWO,2026-01-20,70,35,20,15,0,0.04,0.17,-0.13,50.0,0.97,35.11,39.96,31.3
3229.TW,2026-01-20,70,35,10,10,15,0.68,1.16,-0.48,38.9,1.73,21.29,29.94,13.3
4131.TWO,2026-01-20,65,35,15,15,0,0.49,0.82,-0.32,39.8,1.54,36.67,44.37,234.9
1785.TWO,2026-01-20,65,35,15,15,0,0.35,0.71,-0.36,38.0,2.21,58.98,70.03,36.9
5519.TW,2026-01-20,65,30,15,15,5,0.03,0.19,-0.16,35.7,0.58,31.04,33.94,574.6
3257.TW,2026-01-20,65,40,10,15,0,0.32,0.35,-0.03,49.0,1.89,65.32,74.77,38.4
6967.TWO,2026-01-20,60,35,25,0,0,1.1,1.23,-0.12,61.8,3.24,66.82,83.02,0.0
6486.TWO,2026-01-20,60,35,20,5,0,1.1,1.27,-0.18,57.5,2.14,80.32,91.02,2.8
3234.TWO,2026-01-20,60,35,15,10,0,0.25,0.55,-0.3,42.5,2.09,42.32,52.77,14.1
2887Z1.TW,2026-01-20,60,30,15,15,0,0.03,0.05,-0.02,46.7,0.11,16.28,16.83,78.0
5309.TWO,2026-01-20,55,30,15,10,0,0.09,0.39,-0.29,45.9,2.58,63.04,75.94,17.4
2884.TW,2026-01-20,55,35,15,5,0,0.1,0.23,-0.13,38.1,0.49,32.12,34.57,7.7
6426.TW,2026-01-20,55,25,10,15,5,0.33,1.46,-1.13,40.2,4.63,83.74,106.89,79.0
3030.TW,2026-01-20,55,25,10,15,5,0.4,2.09,-1.69,29.3,6.0,163.0,193.0,27.2
6218.TWO,2026-01-20,55,35,15,5,0,0.91,1.25,-0.33,36.6,1.26,22.88,29.18,6.3
4729.TWO,2026-01-20,55,35,15,5,0,0.54,0.68,-0.14,49.2,1.03,22.44,27.59,7.4
2423.TW,2026-01-20,45,25,15,5,0,0.08,0.2,-0.11,31.1,1.56,51.78,59.58,3.5
6624.TWO,2026-01-20,45,30,10,5,0,1.56,2.18,-0.61,43.8,2.99,58.42,73.37,1.3
