Ticker,Date,Score,Pattern,Momentum,Fundamental,RS,MACD,Signal,Hist,RSI,ATR,StopLoss,TakeProfit,RevenueGrowth
2850.TW,2026-06-23,80,40,30,10,0,3.94,4.04,-0.1,67.4,4.64,135.22,158.42,11.2
8070.TW,2026-06-23,80,35,20,15,10,2.17,2.52,-0.35,52.8,3.49,51.62,69.07,20.4
2423.TW,2026-06-23,75,30,15,15,15,2.29,2.72,-0.43,47.2,3.35,73.3,90.05,27.5
3071.TWO,2026-06-23,75,40,20,15,0,0.69,0.71,-0.02,53.0,1.89,30.22,39.67,30.7
3033.TW,2026-06-23,75,30,20,10,15,1.29,1.7,-0.41,51.7,2.3,45.6,57.1,19.6
3229.TW,2026-06-23,70,25,15,15,15,1.49,1.61,-0.12,48.6,3.42,42.66,59.76,45.8
5488.TWO,2026-06-23,70,40,15,15,0,0.44,0.47,-0.03,40.6,0.68,11.94,15.34,23.4
1809.TW,2026-06-23,70,30,20,5,15,3.59,4.08,-0.49,51.6,4.99,43.92,68.87,2.9
1560.TW,2026-06-23,70,20,20,15,15,17.11,18.68,-1.57,51.2,36.71,631.58,815.13,29.4
3684.TWO,2026-06-23,65,40,15,10,0,0.06,0.11,-0.05,53.2,2.4,52.6,64.6,12.2
7713.TWO,2026-06-23,65,40,15,10,0,0.8,0.8,-0.0,44.0,1.89,68.02,77.47,13.8
2908.TW,2026-06-23,60,40,15,5,0,0.14,0.16,-0.02,47.7,0.35,20.4,22.15,9.9
2236.TW,2026-06-23,60,35,15,10,0,0.03,0.36,-0.33,40.9,4.86,125.28,149.58,18.7
6015.TWO,2026-06-23,60,35,10,15,0,0.57,0.89,-0.31,38.9,1.24,16.12,22.32,387.2
6996.TWO,2026-06-23,60,30,20,10,0,2.76,3.3,-0.55,55.6,8.61,180.28,223.33,15.3
8416.TWO,2026-06-23,60,35,20,5,0,1.44,1.84,-0.4,50.2,2.61,167.28,180.33,4.6
8077.TWO,2026-06-23,60,35,20,5,0,1.64,1.93,-0.29,58.1,1.83,48.14,57.29,3.0
1514.TW,2026-06-23,60,30,15,15,0,0.84,1.27,-0.44,52.2,7.39,112.22,149.17,25.3
6491.TW,2026-06-23,60,30,20,10,0,5.32,6.22,-0.9,50.9,9.29,306.92,353.37,18.3
5871A.TW,2026-06-23,60,40,20,0,0,0.14,0.15,-0.0,57.1,0.5,102.0,104.5,0.0
5215.TW,2026-06-23,60,35,10,15,0,0.26,0.63,-0.38,32.7,1.87,41.01,50.36,28.3
4711.TWO,2026-06-23,60,40,15,5,0,0.15,0.23,-0.08,41.2,0.79,15.77,19.72,5.7
4995.TWO,2026-06-23,60,35,15,10,0,0.54,0.69,-0.15,46.8,1.05,43.65,48.9,10.6
6282.TW,2026-06-23,60,35,10,15,0,1.37,1.74,-0.38,48.2,4.79,51.92,75.87,20.5
1525.TW,2026-06-23,55,35,15,5,0,0.44,0.79,-0.35,27.2,1.89,62.02,71.47,1.7
6506.TWO,2026-06-23,55,35,15,5,0,0.02,0.16,-0.14,19.4,0.54,17.62,20.32,9.8
6509.TWO,2026-06-23,55,35,15,5,0,0.21,0.52,-0.31,44.7,2.14,44.17,54.87,5.3
1762.TW,2026-06-23,55,30,10,15,0,0.03,0.57,-0.54,45.6,1.89,33.72,43.17,87.2
3287.TWO,2026-06-23,55,35,10,10,0,0.4,0.83,-0.42,33.5,1.41,30.93,37.98,11.4
3332.TWO,2026-06-23,55,35,10,10,0,0.01,0.26,-0.25,47.4,2.7,59.0,72.5,19.6
6016.TWO,2026-06-23,55,30,10,15,0,1.36,1.89,-0.53,40.6,1.87,25.41,34.76,3237.2
8064.TWO,2026-06-23,55,25,15,15,0,8.44,9.31,-0.87,49.5,14.5,127.0,199.5,29.9
1583.TW,2026-06-23,50,35,10,5,0,0.16,0.65,-0.48,33.3,2.08,46.54,56.94,7.9
6161.TWO,2026-06-23,50,30,10,10,0,0.7,1.37,-0.66,38.1,2.18,48.14,59.04,16.3
6206.TW,2026-06-23,50,25,15,10,0,1.09,2.47,-1.38,34.8,5.89,120.22,149.67,11.0
2070.TWO,2026-06-23,50,35,10,5,0,0.82,1.09,-0.27,42.4,3.33,61.44,78.09,8.2
6141.TW,2026-06-23,50,35,5,5,5,0.24,0.68,-0.44,32.5,2.53,30.19,42.84,2.7
8390.TWO,2026-06-23,50,25,10,15,0,1.2,2.8,-1.6,43.4,6.43,100.64,132.79,49.5
6190.TWO,2026-06-23,50,30,10,10,0,1.18,1.56,-0.37,47.1,4.19,73.32,94.27,10.1
3141.TWO,2026-06-23,50,30,15,5,0,2.64,3.35,-0.7,45.7,4.48,66.14,88.54,8.6
3467.TWO,2026-06-23,45,35,10,0,0,0.33,0.78,-0.45,43.3,3.59,59.62,77.57,0.0
4555.TW,2026-06-23,45,30,10,5,0,0.32,1.03,-0.71,33.2,2.72,42.61,56.21,7.1
3191.TWO,2026-06-23,45,35,5,5,0,0.63,0.97,-0.34,37.9,1.18,17.64,23.54,1.9
6020.TWO,2026-06-23,45,35,10,0,0,0.29,0.47,-0.18,43.2,1.01,20.78,25.83,0.0
2301.TW,2026-06-23,40,15,10,10,5,2.99,4.85,-1.87,48.4,14.82,193.86,267.96,19.2
