Ticker,ROI(%)
2236.TW,25.78
2851.TW,7.69
2880.TW,5.69
2887.TW,33.03
3481.TW,86.8
2887E.TW,0.9
2887H.TW,5.32
1268.TWO,1.36
3322.TWO,-10.45
3455.TWO,25.87
4577.TWO,13.82
6134.TWO,3.44
6284.TWO,31.68
6624.TWO,63.8
6654.TWO,18.98
6693.TWO,21.94
6894.TWO,4.2
