Ticker,ROI(%)
1714.TW,-11.65
1720.TW,12.35
2460.TW,15.34
2850.TW,-1.69
3030.TW,41.96
3138.TW,13.37
3481.TW,69.23
3550.TW,8.38
3711.TW,49.64
6655.TW,11.0
8438.TW,80.35
9942.TW,-4.18
1522A.TW,0.7
2887Z1.TW,4.85
1294.TWO,-4.49
4538.TWO,3.12
8424.TWO,1.63
