Ticker,ROI(%)
1232.TW,4.16
2618.TW,7.97
2801.TW,11.95
2832.TW,14.04
2834.TW,13.59
2886.TW,9.21
2892.TW,4.78
2897.TW,0.09
5876.TW,4.33
5880.TW,7.94
6505.TW,28.59
2881A.TW,0.63
2881C.TW,2.8
2882A.TW,0.89
2887E.TW,2.03
2887F.TW,2.78
2887I.TW,1.53
5511.TWO,28.32
6577.TWO,-11.39
