Ticker,Date,Score,Pattern,Momentum,Fundamental,RS,MACD,Signal,Hist,RSI,ATR,StopLoss,TakeProfit,RevenueGrowth
2881B.TW,2026-06-12,80,40,25,15,0,0.01,0.01,-0.0,60.0,0.18,62.34,63.24,175.6
9960.TWO,2026-06-12,75,40,30,5,0,0.24,0.3,-0.06,66.4,0.99,30.02,34.97,2.8
2401.TW,2026-06-12,70,35,15,10,10,0.45,0.83,-0.37,47.0,1.75,25.1,33.85,12.8
6579.TW,2026-06-12,70,20,20,15,15,6.38,8.24,-1.86,53.0,9.21,144.58,190.63,23.1
2937.TWO,2026-06-12,65,35,25,5,0,0.7,0.82,-0.12,61.5,0.94,46.37,51.07,4.8
6292.TWO,2026-06-12,60,30,15,15,0,1.99,2.81,-0.82,54.0,4.21,52.08,73.13,24.1
8415.TWO,2026-06-12,60,35,15,10,0,0.14,0.17,-0.03,43.0,0.68,34.04,37.44,12.5
3390.TWO,2026-06-12,60,35,20,5,0,0.29,0.44,-0.15,52.3,1.56,25.73,33.53,8.3
1725.TW,2026-06-12,55,30,20,5,0,0.22,0.26,-0.04,55.0,1.47,29.41,36.76,3.1
3402.TWO,2026-06-12,55,25,20,10,0,0.43,1.46,-1.03,51.6,7.32,130.36,166.96,10.6
2355.TW,2026-06-12,55,25,15,5,10,0.52,1.09,-0.57,41.9,4.1,53.4,73.9,5.6
7704.TWO,2026-06-12,50,35,10,5,0,0.19,0.41,-0.21,34.8,3.39,54.12,71.07,9.5
3707.TWO,2026-06-12,50,25,10,15,0,0.97,2.69,-1.72,41.5,6.79,63.52,97.47,20.2
6498.TWO,2026-06-12,50,25,10,15,0,0.12,1.28,-1.17,35.2,4.91,88.48,113.03,34.7
6411.TWO,2026-06-12,50,25,15,10,0,2.58,3.89,-1.31,51.8,7.25,83.2,119.45,12.8
6161.TWO,2026-06-12,50,30,10,10,0,1.64,2.56,-0.92,40.1,3.21,47.28,63.33,16.3
5347.TWO,2026-06-12,45,20,20,5,0,1.96,3.37,-1.42,50.6,10.54,148.42,201.12,4.9
6151.TWO,2026-06-12,45,30,10,5,0,0.67,1.45,-0.79,33.4,2.58,37.09,49.99,4.8
6756.TW,2026-06-12,40,25,10,5,0,0.53,2.02,-1.49,28.4,5.4,85.7,112.7,6.4
5464.TWO,2026-06-12,40,20,10,10,0,4.98,6.66,-1.68,48.8,7.6,56.6,94.6,19.6
2070.TWO,2026-06-12,35,25,5,5,0,0.48,2.3,-1.82,43.2,4.74,53.12,76.82,8.2
