Ticker,ROI(%)
2377.TW,33.79
2414.TW,27.42
2527.TW,32.56
2537.TW,6.42
2601.TW,17.46
2634.TW,13.57
2816.TW,2.44
2887.TW,34.44
2890.TW,30.5
3702.TW,7.11
4807.TW,97.04
5538.TW,4.81
9934.TW,-8.01
9942.TW,-2.13
9944.TW,-0.83
2432.TW,18.03
6951.TW,0.5
4127.TWO,46.2
4163.TWO,5.9
4207.TWO,8.3
6703.TWO,4.58
8284.TWO,-5.53
8342.TWO,8.07
8421.TWO,7.22
