Ticker,ROI(%)
1525.TW,-4.16
2317.TW,18.34
2356.TW,35.06
2376.TW,1.7
3231.TW,16.09
4938.TW,0.94
8411.TW,-4.18
5871A.TW,-0.28
3489.TWO,14.72
4541.TWO,20.21
