Ticker,ROI(%)
1714.TW,8.6
2546.TW,4.91
2633.TW,1.99
3090.TW,-5.21
3135.TW,-1.55
4942.TW,8.41
5469.TW,-15.68
6139.TW,23.0
6796.TW,20.4
6957.TW,13.61
2838A.TW,3.05
2887Z1.TW,4.92
2643.TWO,-4.76
3105.TWO,4.36
4953.TWO,3.81
4991.TWO,62.32
6109.TWO,-6.68
6654.TWO,1.18
6803.TWO,4.28
8077.TWO,0.65
8924.TWO,22.59
