Ticker,ROI(%)
1232.TW,4.16
1720.TW,0.02
1730.TW,-0.68
1734.TW,6.96
1907.TW,9.06
2618.TW,7.97
2801.TW,11.95
2834.TW,13.59
2897.TW,0.09
3018.TW,21.48
3034.TW,17.76
4536.TW,1.71
5306.TW,1.73
5876.TW,4.33
5880.TW,7.94
6505.TW,28.59
9931.TW,0.52
2881A.TW,0.63
2881B.TW,1.76
2882A.TW,0.89
2882B.TW,-1.34
2887I.TW,1.53
2887Z1.TW,12.32
5511.TWO,28.32
6577.TWO,-11.39
