Ticker,Date,Score,Pattern,Momentum,Fundamental,RS,MACD,Signal,Hist,RSI,ATR,StopLoss,TakeProfit,RevenueGrowth
2887.TW,2026-08-27,65,40,10,15,0,0.92,0.94,-0.02,64.4,,,,274.7
6951.TW,2026-08-27,65,40,10,15,0,0.21,0.24,-0.03,61.4,,,,23.3
8411.TW,2026-08-27,60,40,5,15,0,0.03,0.07,-0.04,50.0,,,,23.9
2884.TW,2026-08-27,60,40,5,15,0,0.69,0.71,-0.01,55.0,,,,34.4
2887F.TW,2026-08-27,60,40,5,15,0,0.02,0.02,-0.01,54.5,,,,274.7
6606.TW,2026-08-27,60,40,5,15,0,0.07,0.16,-0.1,53.6,,,,28.8
2356.TW,2026-08-27,60,40,5,15,0,0.78,0.85,-0.07,57.9,,,,44.6
6958.TW,2026-08-27,60,40,5,15,0,0.16,0.17,-0.01,57.1,,,,56.7
2511.TW,2026-08-27,55,40,5,10,0,0.04,0.04,-0.01,51.9,,,,18.3
2910.TW,2026-08-27,55,40,5,10,0,0.02,0.05,-0.02,53.7,,,,11.4
4106.TW,2026-08-27,55,40,5,10,0,0.3,0.33,-0.03,54.7,,,,11.5
2465.TW,2026-08-27,55,35,5,15,0,2.76,2.78,-0.02,56.5,,,,230.5
2471.TW,2026-08-27,55,40,10,5,0,0.06,0.06,-0.0,63.5,,,,3.2
2618.TW,2026-08-27,55,40,0,15,0,0.28,0.29,-0.02,42.9,,,,22.5
3706.TW,2026-08-27,55,40,0,15,0,0.48,0.55,-0.06,49.3,,,,53.8
8112A.TW,2026-08-27,55,35,5,15,0,0.01,0.02,-0.0,50.0,,,,167.2
6491.TW,2026-08-27,55,35,5,15,0,9.2,9.34,-0.15,55.0,,,,30.0
5871A.TW,2026-08-27,55,40,15,0,0,0.27,0.31,-0.04,66.7,,,,0.0
3266.TW,2026-08-27,55,30,10,15,0,0.15,0.15,-0.01,60.0,,,,27.2
4995.TWO,2026-08-27,55,40,5,10,0,0.62,0.72,-0.09,59.0,,,,11.6
6121.TWO,2026-08-27,50,35,10,5,0,3.34,3.7,-0.37,60.4,,,,6.6
8435.TWO,2026-08-27,50,40,0,10,0,0.17,0.17,-0.01,46.0,,,,12.0
6577.TWO,2026-08-27,50,40,5,5,0,0.41,0.46,-0.05,58.3,,,,1.4
2880.TW,2026-08-27,50,35,0,15,0,0.14,0.37,-0.23,29.3,,,,25.3
2885.TW,2026-08-27,50,35,0,15,0,0.08,0.45,-0.38,39.3,,,,53.9
2362.TW,2026-08-27,50,40,0,10,0,1.2,1.23,-0.02,45.4,,,,16.5
2527.TW,2026-08-27,50,35,0,15,0,0.01,0.23,-0.22,26.8,,,,4014.7
1341.TW,2026-08-27,50,35,5,10,0,0.32,0.33,-0.0,59.2,,,,12.3
3685.TWO,2026-08-27,50,35,0,15,0,0.39,0.61,-0.22,38.7,,,,37.6
6598.TW,2026-08-27,50,35,0,15,0,0.18,0.4,-0.21,42.9,,,,81.3
3489.TWO,2026-08-27,50,35,0,15,0,0.37,0.73,-0.36,29.7,,,,64.3
6753.TW,2026-08-27,50,30,5,15,0,1.31,1.35,-0.05,59.0,,,,35.7
5880.TW,2026-08-27,50,40,5,5,0,0.22,0.22,-0.0,55.4,,,,8.9
6245.TWO,2026-08-27,45,35,0,10,0,0.35,0.57,-0.22,48.3,,,,19.9
6206.TW,2026-08-27,45,30,0,15,0,3.27,4.25,-0.98,49.0,,,,38.3
9939.TW,2026-08-27,45,35,0,10,0,1.08,1.53,-0.45,26.5,,,,12.1
2886.TW,2026-08-27,45,35,0,10,0,0.07,0.28,-0.21,34.5,,,,12.0
1517.TW,2026-08-27,45,40,0,5,0,0.04,0.09,-0.05,47.2,,,,9.9
2376.TW,2026-08-27,45,25,5,15,0,4.54,6.26,-1.72,53.0,,,,41.0
3416.TW,2026-08-27,45,30,0,15,0,0.35,1.13,-0.78,36.7,,,,42.3
3022.TW,2026-08-27,45,30,0,15,0,1.64,2.31,-0.67,41.3,,,,50.0
4506.TWO,2026-08-27,45,35,5,5,0,1.01,1.16,-0.16,52.9,,,,5.3
9908.TW,2026-08-27,45,35,5,5,0,0.04,0.05,-0.01,50.0,,,,0.9
2006.TW,2026-08-27,40,35,0,5,0,2.12,2.53,-0.41,29.9,,,,3.8
1435.TW,2026-08-27,40,35,5,0,0,0.1,0.26,-0.16,51.1,,,,0.0
2704.TW,2026-08-27,40,30,5,5,0,0.16,0.22,-0.06,54.0,,,,6.6
3231.TW,2026-08-27,40,25,0,15,0,3.55,5.48,-1.93,48.4,,,,62.4
6811.TWO,2026-08-27,40,30,0,10,0,0.03,0.67,-0.64,47.8,,,,15.1
7718.TWO,2026-08-27,40,30,5,5,0,0.05,0.1,-0.05,51.3,,,,1.5
