Ticker,ROI(%)
2208.TW,23.51
2809.TW,4.76
2880.TW,6.26
2885.TW,12.3
6168.TW,3.16
6598.TW,11.81
2836A.TW,0.87
4116.TWO,12.02
4966.TWO,9.72
8088.TWO,5.14
